geo,time_period,population_density,hospital_beds,at_risk_of_poverty,low_work_intensity,gdp_current_prices,rd_expenditure,internet_access,tertiary_education
DE22,2005,115.8,158.69796931495404,13.44525332730104,7.700718253968251,26300.0,1.5582741666666675,79.6729939285714,27.270010714285707
DE22,2006,115.7,159.30343098162066,14.488873091630587,8.756572619047619,27300.0,1.664479235209236,80.18470726190478,27.102242063492064
DE22,2007,115.6,157.71994526733496,14.090235714285711,8.696786904761908,28800.0,1.8525909415584412,82.40663785714287,27.761687301587305
DE22,2008,115.5,155.908364025974,13.991890476190472,8.765111507936508,29200.0,1.9599072510822504,83.72082019841271,28.28074047619048
DE22,2009,115.3,157.634111031746,14.085938888888888,8.923323412698414,28600.0,1.8233938383838377,82.23517952380953,27.715896428571433
DE22,2010,115.1,158.00414509740258,13.949367460317458,9.222899603174605,31300.0,2.019210663780663,84.3734915842491,28.650148809523806
DE22,2011,113.7,159.48542628787874,13.712881349206349,8.869857936507936,33400.0,2.1646322113997107,85.85200357142858,28.673671428571428
DE22,2012,114.1,158.84945581168824,13.729718253968253,8.957019444444445,33200.0,2.1443134812409808,85.90722023809525,28.70587619047619
DE22,2013,114.8,160.3495031926406,14.423940079365082,8.89376190476191,34000.0,1.6116384595959588,80.9546820238095,23.2
DE22,2014,115.5,167.00859029581522,15.239383593322382,8.876618650793652,35900.0,1.5049302056277052,82.57122615079362,21.1
DE22,2015,116.7,166.6921067243867,15.291495498084284,9.011543650793651,36400.0,1.25,82.3691794047619,21.1
DE22,2016,118.5,163.0036004148629,14.773696390941433,8.72463531746032,37500.0,1.6791761580086577,83.71281376984125,21.9
DE22,2017,119.4,167.17253922438667,15.317664942528733,8.426569841269842,39100.0,1.32,85.01467861111108,22.1
DE22,2018,120.3,168.25363112914857,15.614166269841268,8.196959126984126,39300.0,1.6547542748917738,87.10979527777772,21.5
DE22,2019,121.0,172.10951858946603,15.724938888888884,8.08491865079365,41000.0,1.59,89.02901769841266,22.8
DE22,2020,121.0,172.1671683910533,15.606103174603174,7.860615079365078,40500.0,1.9281565728715722,90.39214472222221,24.4
DE22,2021,121.5,160.8203730555555,14.9,7.7124916666666685,42900.0,1.35,90.68468436147188,27.4
DE22,2022,121.8,180.18801694444443,11.2,6.1777623015873,47700.0,2.303136547619048,93.481660515873,27.2
DE22,2023,121.7,182.9783976587301,14.4,7.702486904761907,50700.0,2.410472961760462,93.47724670634919,26.2
DE22,2024,127.87682411488294,156.45779738095237,11.7,5.8399436507936535,30246.134920634926,1.7322492460317465,91.26709742063494,26.6
DE23,1997,109.6,144.8467641501189,13.675096542009037,7.611181132756132,24402.536760461768,1.638204682539684,78.79243630952384,27.70870436507936
DE23,1998,110.1,144.8467641501189,13.675096542009037,7.611181132756132,24402.536760461768,1.638204682539684,78.67673630952383,27.70870436507936
DE23,1999,110.6,144.8467641501189,13.675096542009037,7.611181132756132,24459.4200937951,1.638204682539684,78.67673630952383,27.762371031746028
DE23,2000,111.1,151.80752610066833,13.526682073144569,7.591000180375178,24900.0,1.5541670634920646,79.0024232142857,27.93534761904761
DE23,2001,111.7,153.29950733082703,13.709705089017582,7.480716847041846,25100.0,1.5807333730158744,79.28714154761903,27.791247619047613
DE23,2002,112.2,156.3842947911445,13.646022982235474,7.5758335137085115,25900.0,1.5250264682539696,79.65559654761904,28.01480238095238
DE23,2003,112.4,158.07085681495403,13.483247771745484,7.573733513708511,25800.0,1.5129248015873031,79.36545845238093,28.027388095238088
DE23,2004,112.5,159.23998931495404,13.642942069114783,7.762588275613273,26500.0,1.5607494047619057,80.08942166666665,27.522205952380936
DE23,2005,112.5,159.08469645781113,14.268535790043284,8.555701587301584,27100.0,1.6530188492063496,80.2519480952381,27.510473015873007
DE23,2006,112.4,158.21338883876354,13.994210714285709,8.515129761904761,28200.0,1.7964293253968255,81.57702126984127,28.069701587301594
DE23,2007,112.2,157.53641933299158,13.96533571428571,8.626515476190477,30100.0,1.9768228571428565,83.92366594932847,28.702657142857138
DE23,2008,112.0,159.438526525974,14.053876190476185,8.954730555555555,31000.0,1.8931647222222217,84.11771118742368,28.181448809523822
DE23,2009,111.7,157.1837134307359,14.0197365079365,8.777811507936509,30000.0,1.9790328571428564,83.92366594932847,28.361457142857144
DE23,2010,111.6,157.04726009740259,13.763915079365072,8.740599603174605,32300.0,2.0846650396825392,85.30605166666666,28.910974999999997
DE23,2011,110.6,160.3291796212121,13.707373015873014,8.782435714285715,34400.0,2.2763119841269837,85.9058834126984,28.726469047619045
DE23,2012,110.8,161.16099890692635,13.60058224206349,9.017536111111113,35100.0,2.267461507936508,85.80169507936509,28.4665984126984
DE23,2013,111.1,162.0798313672438,14.286195200465245,8.871328571428574,35900.0,2.0274251984126974,83.30563218253967,26.7
DE23,2014,111.5,161.23984255772,14.826275496031746,9.018699603174605,38000.0,1.9838222871572868,84.03019134920635,25.2
DE23,2015,112.2,163.15921771645014,14.952305654761904,8.899712698412701,38800.0,2.0,84.12750682539681,25.0
DE23,2016,113.6,166.21255866883104,14.73239202586207,8.751004365079368,39800.0,2.2855816522366514,85.07070140109889,24.8
DE23,2017,114.2,168.5059293831168,15.646888492063487,8.69882142857143,41900.0,2.46,86.02605301587299,24.4
DE23,2018,114.8,170.23873821428566,15.208143650793659,8.27371388888889,42700.0,2.139473145743145,87.58708099206346,24.9
DE23,2019,115.2,184.84611186507934,14.696061904761903,8.634198809523811,44600.0,2.71,91.20348626984124,26.1
DE23,2020,115.2,186.50094579365074,13.26849318181819,7.56412976190476,43900.0,2.2816981349206356,92.98784595238098,29.7
DE23,2021,115.3,189.51792111111104,15.2,9.11260912698413,46600.0,2.73,93.47494726190476,31.2
DE23,2022,115.3,188.7694702777777,11.0,6.8384559523809525,49600.0,2.4117307539682544,94.23768408730155,30.6
DE23,2023,115.3,188.0619794444444,9.3,5.611221825396828,52500.0,2.6139163095238094,94.07549900793649,31.7
DE23,2024,146.06846102794228,156.4947814285714,11.7,6.229921428571427,38637.87420634921,2.1441563095238103,92.60034186507939,32.4
DE24,1997,154.0,154.04839034059515,13.749220351532848,7.764028751803753,26053.110544482974,1.7640238095238099,79.3929607142857,28.97858174603176
DE24,1998,154.0,154.04839034059515,13.749220351532848,7.764028751803753,26053.110544482974,1.7640238095238099,79.3929607142857,28.97858174603176
DE24,1999,154.1,154.04839034059515,13.749220351532848,7.764028751803753,26053.110544482974,1.7640238095238099,79.3929607142857,28.97858174603176
DE24,2000,154.0,157.40217753480613,13.893704547807266,8.402476370851371,22800.0,1.737410595238095,78.25999547619048,26.85737857142858
DE24,2001,154.0,157.96538448535557,13.737380738283457,7.884978751803752,23800.0,1.7143979365079367,78.42847297619046,27.16625357142858
DE24,2002,154.0,160.85192170757782,14.077194266421984,8.486433513708516,23700.0,1.7973231746031746,78.50854571428572,27.285539285714293
DE24,2003,153.7,163.41697476313337,15.254983233753785,9.611570021645019,23500.0,1.824459126984126,78.06931988095238,26.653777380952388
DE24,2004,153.3,164.20617575519685,14.552850333320894,8.834854942279943,24200.0,1.8523425,79.02441035714286,26.970367063492073
DE24,2005,152.7,164.2161024218635,14.51393604760661,8.694081349206348,24400.0,1.8157569444444446,79.45706130952381,27.37235793650794
DE24,2006,151.8,164.52883694567302,14.554382330097667,8.897544444444446,25900.0,1.8568678968253969,79.47374297619047,27.484381349206355
DE24,2007,151.0,166.96675742186355,14.870764736279039,9.146809523809523,26900.0,1.9237594841269843,79.84362123015877,27.22276111111111
DE24,2008,150.1,166.98743235294123,14.82381658356968,9.14051746031746,27100.0,1.8960342460317465,79.80870123015876,27.37766944444445
DE24,2009,149.3,166.17058759103642,14.607739337898686,9.071193650793651,27300.0,1.9367765079365085,80.0395217857143,27.582080952380956
DE24,2010,148.5,167.15381568627453,14.154796291735082,9.148233730158733,28900.0,2.058186111111111,83.26281662393166,29.048194047619052
DE24,2011,147.1,168.2240625,14.183998672687464,9.425337301587305,30600.0,2.188701136363635,84.19562174297926,29.643115476190484
DE24,2012,146.6,167.6120945238095,14.178109386973178,9.425946031746035,31400.0,2.240308993506493,84.90174650488403,29.513271428571432
DE24,2013,146.2,165.96455019841267,14.775835416666665,9.034447222222227,32100.0,1.84,83.1707299206349,26.1
DE24,2014,146.0,170.44683722222223,15.248723809523808,8.941819444444445,33200.0,1.7480991522366522,82.95904726190473,24.4
DE24,2015,146.2,173.6554888492063,15.495718253968251,8.996206349206352,34700.0,1.91,83.49251821428565,23.5
DE24,2016,147.0,173.5590817460317,15.419297619047615,8.932693253968255,35900.0,1.8209059523809523,84.36917726190471,23.2
DE24,2017,147.5,171.0527416269841,15.754025793650792,8.867277777777778,37600.0,2.08,86.1749282936508,24.8
DE24,2018,147.9,173.13537412698406,15.748975396825399,8.493919841269841,38400.0,1.9828606421356414,87.77965067460316,24.7
DE24,2019,147.8,174.6879809126984,15.421507142857147,8.358243650793652,40100.0,2.52,89.97241484126982,26.1
DE24,2020,147.8,176.5510271031746,14.7447253968254,7.653727777777777,39300.0,2.1849585389610398,90.80840436507941,27.7
DE24,2021,147.4,177.8790909126984,13.4,7.979430555555555,41800.0,2.49,92.71705138888892,30.7
DE24,2022,146.4,182.87118892857143,10.0,5.059829761904761,43700.0,2.505481396103896,93.11049575396824,27.5
DE24,2023,146.0,186.64795892857143,12.1,6.739421428571426,46300.0,2.512825364357864,93.67620710317462,26.7
DE24,2024,132.13225655929037,156.71448547619042,11.6,5.900870634920634,29504.406349206354,1.6814995634920644,91.37711761904761,28.7
DE25,1997,231.3,152.42499653107132,13.37170694444444,7.854606529581532,27470.603699436757,1.6929833730158732,80.00066134920635,31.236772222222225
DE25,1998,231.6,152.42499653107132,13.345206944444442,7.862344624819627,27826.703699436755,1.8145243253968257,79.94144190476192,32.01212261904762
DE25,1999,232.0,152.42499653107132,13.313206944444442,7.862344624819627,27739.98941372247,1.8145243253968257,79.86417047619051,32.17345595238095
DE25,2000,232.7,160.94837861233967,13.819209523809517,8.310861291486292,28400.0,1.9755180555555558,81.65802154761904,31.749466666666663
DE25,2001,233.8,162.7082347234508,14.578929517704509,9.382081926406928,28300.0,2.1196667460317453,81.22663984126984,30.662545238095234
DE25,2002,234.8,163.5131212593985,14.530760714285707,9.468610497835497,29300.0,2.2384900396825387,83.35527590964594,30.217629761904764
DE25,2003,235.4,165.43293078320804,14.531808333333327,9.484110497835498,29200.0,2.255573015873015,83.37591257631259,30.130405952380958
DE25,2004,235.7,167.75068852130326,14.766301190476181,9.609131926406928,30500.0,2.275969801587301,83.60797960012212,29.921936904761896
DE25,2005,236.1,166.71320558479533,14.583174999999992,9.642127380952383,30200.0,2.3265890873015866,83.36622710012212,29.848885714285714
DE25,2006,236.4,168.2888055451128,14.95039761904761,9.840549603174605,31400.0,2.3769333730158726,84.65015436202691,29.63802619047619
DE25,2007,236.5,170.15731435463658,15.090469841269837,9.893509126984126,32800.0,2.3817227380952377,85.81200511904767,29.248987481962477
DE25,2008,236.5,170.17586322977158,15.083176984126982,9.84643253968254,33800.0,2.5071130158730153,85.79765551587305,28.993888888888886
DE25,2009,236.2,171.8822720238095,15.17664206349206,9.793844444444444,33300.0,2.5032635714285703,85.85249440476193,28.796679365079367
DE25,2010,236.1,172.12245572977153,15.074111111111108,10.087987698412698,34700.0,2.614052222222222,86.45487726190478,29.21182698412698
DE25,2011,232.5,171.18649041231126,14.950525396825396,9.854490079365082,36800.0,2.9033764682539687,86.32734678571431,28.88809577922077
DE25,2012,233.7,171.2269066027874,14.98639206349206,10.049904365079367,37900.0,3.0511582936507926,86.60113456349208,29.217152922077908
DE25,2013,235.1,169.97259204365076,15.960059523809527,10.25417341269842,38700.0,3.7,86.8152818772894,28.9
DE25,2014,236.3,175.5211976940573,16.296161904761906,10.113162950937953,40100.0,3.149876428571428,85.85946655982903,27.8
DE25,2015,238.4,177.5689506150794,15.800499206349208,9.917611507936511,41000.0,3.71,86.92243152014649,28.4
DE25,2016,241.8,175.9759425198413,15.861708333333338,10.219455158730163,42400.0,3.281310584415584,88.20552398046401,29.4
DE25,2017,243.3,189.19539196428568,14.673588888888894,9.649724603174606,44100.0,3.55,90.96247659035407,30.1
DE25,2018,244.7,205.45306398809527,14.503661507936522,9.414438095238097,45500.0,3.8168828174603164,91.79966119047616,30.7
DE25,2019,245.7,205.65225708333332,14.197528968253978,9.644066269841272,47700.0,3.69,95.01456007936505,30.9
DE25,2020,245.7,205.2013967261905,13.77174635642136,8.671772619047623,46400.0,3.842431468253969,95.80706301587298,33.8
DE25,2021,246.1,196.75434827380946,13.6,8.97034285714286,49100.0,3.66,95.12990936507937,32.8
DE25,2022,246.7,199.45567696428566,14.4,8.679965476190477,51400.0,3.718972023809524,95.27750746031745,33.5
DE25,2023,247.7,206.05812017857141,14.3,8.608769444444446,54200.0,3.77342869047619,96.03971142857141,35.8
DE25,2024,363.3478342604833,159.28865718253962,15.3,8.075368253968257,39948.038095238095,2.7427132792207787,92.68445350649354,36.8
DE26,1997,155.3,154.04839034059515,13.888513208675706,8.242144624819627,25943.425623848052,1.665481031746032,79.16743547619046,28.38132896825397
DE26,1998,155.7,154.04839034059515,13.888513208675706,8.242144624819627,25887.46729051472,1.6692518650793653,79.17019738095237,28.179190079365082
DE26,1999,156.1,154.04839034059515,13.888513208675706,8.242144624819627,25887.46729051472,1.6692518650793653,79.17019738095237,28.179190079365082
DE26,2000,156.5,158.69686908853018,13.740904517777237,7.753123196248197,25100.0,1.741891865079365,79.18836916666665,27.863099603174604
DE26,2001,156.9,161.2886590091651,15.00149216006552,9.12894145021645,26300.0,1.845629206349206,79.48824265873017,27.10973542568544
DE26,2002,157.4,165.9855784932921,14.787568046163594,8.976262878787878,26700.0,1.8663370634920642,79.82368456349208,27.12474126984127
DE26,2003,157.6,167.36540801710166,15.16960957754888,9.266235101010102,26800.0,1.9122341666666662,79.91139003968256,27.576555952380957
DE26,2004,157.6,167.73138563614924,15.216633387072688,9.350342243867244,27300.0,1.961463968253968,80.24810099206351,27.783526190476195
DE26,2005,157.4,167.88341849329208,14.45616666666666,8.878579761904764,28200.0,1.9586633189033187,81.81812964285717,27.860505158730156
DE26,2006,157.0,167.06496256892234,14.09933888888888,8.72558015873016,29200.0,1.9919242857142854,83.91989836996338,28.777082142857147
DE26,2007,156.6,169.36499125939855,14.373622222222213,8.888822222222224,30600.0,1.9827447077922074,84.19862757631257,27.933074603174603
DE26,2008,156.0,169.63196559523814,14.383147222222217,9.114476190476191,30900.0,2.0752434379509377,84.90565376678873,28.37923888888889
DE26,2009,155.3,165.21750166666664,14.223515041735077,8.921926984126987,29800.0,1.9812792857142854,84.0707286080586,28.521802380952387
DE26,2010,154.7,166.94668333333334,13.969765339354128,9.127738492063495,31700.0,2.173189801587302,85.12814789377289,29.2605488095238
DE26,2011,152.5,168.97077731707316,13.92665581554461,9.407407936507939,34200.0,2.405799310966811,85.96832166666667,29.511495815295813
DE26,2012,152.2,172.1898016821525,13.991161111111111,9.531080952380956,34700.0,2.4112582395382396,86.54802833333333,29.75338492063491
DE26,2013,152.1,171.13089013453347,15.019180158730158,9.290668650793652,35300.0,2.31,85.21676596459099,28.4
DE26,2014,152.2,171.07674787262877,15.315217857142857,9.08188373015873,36500.0,2.018539866522367,84.22585615079365,25.7
DE26,2015,152.7,170.79392853174602,15.196063492063487,8.896107539682541,37300.0,2.08,85.19239599206348,26.9
DE26,2016,153.9,171.2109741269841,14.870551587301586,8.933845634920637,38700.0,2.508118755411256,86.68486989316237,27.2
DE26,2017,154.4,174.3014009126984,15.2746253968254,8.915024603174604,40100.0,2.81,88.08371781746031,27.7
DE26,2018,154.8,177.9987846031746,14.796720238095245,8.470407539682544,40900.0,2.558050952380952,88.92531365079365,27.4
DE26,2019,155.1,177.52661924603174,14.868195634920635,8.68699007936508,42800.0,2.86,90.89796587301588,28.8
DE26,2020,155.1,189.25436996031746,13.464121214896215,8.052089285714287,41400.0,2.7375380952380954,93.169106984127,31.3
DE26,2021,155.1,194.69394511904756,15.2,9.00721984126984,43600.0,3.05,93.67841293650795,30.8
DE26,2022,154.9,196.80057369047617,12.9,7.659390476190476,46000.0,2.6990523015873027,94.2522615873016,29.9
DE26,2023,154.5,195.79483559523808,12.1,7.489309523809522,48800.0,2.9700607539682538,94.09597357142857,33.1
DE26,2024,151.50339891968014,156.4947814285714,11.8,6.273688095238096,38590.812301587306,2.2211823809523814,92.40817075396828,32.5
DE27,1997,173.2,154.65859534059516,14.174594954707452,8.272066053391054,25146.343785883146,1.6440914285714292,79.298728015873,28.608828174603183
DE27,1998,173.6,154.65859534059516,14.174594954707452,8.235666053391054,25270.41045254981,1.6479414285714291,79.148518015873,28.73372817460318
DE27,1999,174.2,154.65859534059516,14.174594954707452,8.235666053391054,25270.41045254981,1.6479414285714291,79.107193015873,28.73372817460318
DE27,2000,175.1,157.83053908853017,13.822571343174058,7.73720891053391,25000.0,1.7303998809523813,78.83590265873016,28.237063888888898
DE27,2001,176.2,159.84765246154603,14.396407362155081,8.541836688311687,25800.0,1.7324520238095231,79.23111801587301,27.78139960317461
DE27,2002,177.3,164.5654448028159,14.808700047495599,8.893717640692639,26600.0,1.7820960317460317,79.6211501984127,26.90140862193363
DE27,2003,178.1,163.69552932662543,15.206647787831155,9.243973196248197,26200.0,1.7743982539682535,79.00722067460318,27.140120129870148
DE27,2004,178.6,166.2278449218635,14.549820427115977,8.659991450216449,26800.0,1.8201534920634916,79.73606527777778,27.349724603174604
DE27,2005,178.9,166.8562731361492,15.133609577548881,9.137675,27300.0,1.8185686904761906,79.74661781746035,26.922819047619054
DE27,2006,178.9,167.35049051710158,14.330602380952373,8.661986507936508,28700.0,1.9363551190476187,82.7664365873016,28.520146428571437
DE27,2007,178.9,166.20380030701756,14.157219543650788,8.690689682539684,29500.0,1.931142341269841,83.43483075091574,28.662255952380963
DE27,2008,178.9,166.91171785714286,14.36786454570333,9.02392619047619,30300.0,1.956314404761904,83.77596757631258,27.61252103174603
DE27,2009,178.7,165.1011739285714,14.230481708401747,8.852798412698412,29400.0,1.9255899603174598,83.59107083028083,28.238367857142872
DE27,2010,178.6,167.50779892857142,14.552539148877939,9.435807539682541,31100.0,2.2155013888888875,84.77169130647133,28.42885595238095
DE27,2011,178.2,170.9886689285714,14.464278968253966,9.578689285714287,33000.0,2.373305515873015,86.01471166666668,28.93715833333333
DE27,2012,178.9,170.59035243612072,14.403783333333333,9.337346825396828,34000.0,2.3540512698412694,86.20386666666666,28.819977380952373
DE27,2013,180.1,174.1008904519938,15.119715079365077,8.901913492063494,34600.0,1.26,84.29781273809522,26.2
DE27,2014,181.5,174.82499203929538,15.671429365079364,9.126736904761906,35900.0,1.721244285714286,84.65072900793648,25.2
DE27,2015,183.5,172.0183179365079,15.716666269841266,9.09033253968254,36800.0,1.57,84.85284496031746,25.6
DE27,2016,187.3,172.8982747222222,15.843872619047618,9.056653571428571,37900.0,1.8231884126984121,85.12247448412695,24.4
DE27,2017,188.7,173.5422985912698,15.808217857142857,8.82835396825397,39000.0,1.6,87.44620488095235,25.9
DE27,2018,190.2,175.63407561507938,15.318717857142861,8.566844047619048,40100.0,2.2853245634920634,89.02819626984125,26.7
DE27,2019,191.5,176.87024192460314,15.186982936507935,8.503131746031748,41700.0,1.66,90.57787476190474,27.9
DE27,2020,191.5,185.86521263888892,13.46170238095238,7.939473412698414,40700.0,2.739231190476192,92.87072961760461,32.4
DE27,2021,192.5,177.9571871626984,13.2,7.7446392857142845,42000.0,1.5,92.75172323953826,30.4
DE27,2022,193.3,192.9823232738095,12.3,7.2644956349206335,44300.0,2.825391944444446,94.19220543650793,29.8
DE27,2023,193.4,195.9032299404762,10.9,6.601002380952382,46800.0,3.2060337301587305,94.74291182539682,31.4
DE27,2024,150.6970600541339,156.80713559523804,11.4,6.1945547619047625,38486.045634920636,2.214680000000001,92.45186535714285,32.9
DE3,2021,143.79093522294323,164.33814174603174,17.7,8.136316666666666,28327.55793650794,1.499021388888888,89.68535924603175,29.077876479076487
DE3,2022,138.95363701491823,157.7998252380952,14.9,7.604009523809524,31462.328968253973,1.7864243253968246,91.2723920238095,30.279636904761897
DE3,2023,143.30933701491824,157.5267597619047,13.7,6.907142857142859,33666.56825396825,1.7855286507936512,91.88002734126985,31.372721103896094
DE3,2024,146.40603231406354,159.9365664285714,16.5,7.677857792207792,32647.13945687882,1.879736309523809,91.66250545454544,30.60208492063491
DE30,1997,3864.0,142.31585375939846,20.97695856067413,12.971255519480517,24610.687409812417,4.015385793650794,79.4007530952381,35.80766443001442
DE30,1998,3830.7,142.31585375939846,20.97695856067413,12.971255519480517,24282.687409812417,4.015385793650794,79.31407000000002,36.05019062049061
DE30,1999,3811.1,142.31585375939846,20.97695856067413,12.88758885281385,24536.37074314575,3.6336307936507937,79.21142476190477,35.74164776334776
DE30,2000,3796.7,143.13693721177938,21.38516094162651,12.861922186147183,25900.0,3.66466246031746,79.50772214285715,36.176206890331876
DE30,2001,3796.5,144.9783516165413,21.49050617972175,12.651980519480517,26200.0,3.0641374603174607,79.35996238095238,36.903908080808066
DE30,2002,3802.0,146.77402423558888,21.22093951305508,12.42115670995671,26200.0,3.0551119841269845,79.43038738095238,36.604433080808064
DE30,2003,3802.0,148.24332661654128,21.22093951305508,12.042923376623376,26000.0,3.063620317460318,79.5627357936508,35.61839365079365
DE30,2004,3799.4,146.21809161654127,21.281006179721743,12.612647186147186,26200.0,3.0551119841269845,79.35996238095238,36.604349747474735
DE30,2005,3802.8,147.8282911998746,19.117038492063493,11.911986471861471,26700.0,3.1035436507936516,79.75917317460318,36.55370436507935
DE30,2006,3811.9,143.83116744987464,18.453386904761913,11.940736471861472,27800.0,3.314186904761905,79.9572701984127,37.08220436507935
DE30,2007,3827.2,143.21455737050957,18.397870238095248,11.891994047619045,29000.0,3.237316746031746,82.69134186507938,37.198737698412685
DE30,2008,3842.7,143.44100408730154,18.567120238095246,12.1228079004329,30300.0,3.413384841269841,83.01540464285716,36.56872514430013
DE30,2009,3857.6,141.34193408730152,18.51310476190477,12.217707900432899,30300.0,3.404919841269841,82.85767130952382,37.1076037157287
DE30,2010,3871.6,140.17387158730153,18.474114285714293,12.400915043290045,31500.0,3.445316507936508,83.33961773809526,37.13796204906203
DE30,2011,3719.9,139.01532587301583,18.80030476190477,12.667718614718616,32700.0,3.5569203571428574,83.82839924603176,36.611193001442984
DE30,2012,3757.3,139.65246849206346,18.688142857142864,12.656101948051951,32800.0,3.5569203571428574,83.97872424603176,36.80335966810965
DE30,2013,3811.3,144.12262591269837,17.575035714285722,12.48104285714286,33200.0,3.55,84.7851034126984,36.9
DE30,2014,3867.4,144.4308258531746,18.243547619047618,12.36268571428571,34400.0,3.3567928571428576,85.62884765873015,36.1
DE30,2015,3922.5,142.84344269841267,17.908352380952387,12.398432142857143,35700.0,3.52,85.94991055555555,36.6
DE30,2016,4193.2,144.36818716269843,16.868853174603174,12.041715476190472,37600.0,3.340230634920635,87.57106035714285,39.1
DE30,2017,4248.4,145.88112619047618,17.189642460317472,11.876752489177488,39300.0,3.36,88.97617154761902,40.5
DE30,2018,4289.8,148.045110297619,16.417418650793657,11.264600757575755,41200.0,3.109528968253969,90.46992738095241,42.1
DE30,2019,4322.9,147.5332496825396,16.96292182539683,11.172699999999997,44000.0,3.32,92.26103341269844,43.1
DE30,2020,4322.9,149.01780176587297,16.63767420634921,10.658017857142859,43400.0,3.0748234920634925,92.62966785714283,42.9
DE30,2021,4334.3,152.82576242063487,17.7,11.162126190476192,46300.0,3.37,94.55803023809521,46.7
DE30,2022,4320.5,150.57628468253964,14.9,10.03177738095239,49300.0,3.2007169047619044,94.53917111111109,48.3
DE30,2023,4311.6,148.21489623015867,13.7,10.091146536796542,52400.0,3.3312516666666663,94.90168726190474,45.4
DE30,2024,1655.7459876984126,149.97148373015875,16.5,8.37112882395383,46584.46865079365,2.9054408150183146,94.380407063492,45.6
DE4,2021,1524.4858214045455,151.04155827380953,15.6,9.429195238095238,41460.00396825397,2.7937730769230766,93.3380297222222,35.73394206349207
DE4,2022,1483.9065559283551,150.69467125,13.4,8.332363095238096,41447.723809523806,2.778932561050061,93.34228353174598,38.76954325396826
DE4,2023,1492.567386880736,151.0906367261905,14.8,8.476389285714287,42697.92261904761,2.731903156288156,93.09873853174602,37.49254761904762
DE4,2024,1526.6973452140694,150.67502148809524,14.9,8.591764285714286,43313.372619047615,2.7510950610500613,93.21281615079363,37.55901717171717
DE40,1997,87.0,148.50785002313475,13.721436438223932,7.485907539682538,23021.8373015873,1.5457276082251092,78.67812214285715,28.560192929292924
DE40,1998,87.6,148.50785002313475,13.721436438223932,7.485907539682538,23021.8373015873,1.5457276082251092,78.67812214285715,28.368550072150068
DE40,1999,88.1,148.50785002313475,13.721436438223932,7.514374206349205,22937.003968253965,1.5740954653679666,78.56593547619049,28.16925562770562
DE40,2000,88.3,159.23964966089468,13.809760047307758,8.496963492063491,17300.0,1.2422468903318904,75.62418369047619,25.441372871572867
DE40,2001,88.1,160.1039937481962,13.944075651703363,8.917365873015875,17800.0,1.3215153427128428,76.27802166666666,26.010699062049053
DE40,2002,87.8,162.8763488275613,15.598646761892317,9.814623809523809,18100.0,1.372162499999999,76.19973206349208,25.863998701298687
DE40,2003,87.5,159.95224660894658,13.977600651703364,8.8349873015873,18300.0,1.3230153427128428,76.49245658730158,25.594968109668105
DE40,2004,87.2,158.47995731769518,13.407998508846221,7.935458730158729,18800.0,1.2914823701298703,75.72845301587301,26.06156453823953
DE40,2005,87.0,159.13421398436185,13.899224008346723,8.79775396825397,19100.0,1.3246978427128426,76.5184161111111,26.969718506493493
DE40,2006,86.6,159.49143886531425,14.07635938033907,8.976811111111111,20100.0,1.3466192316017318,76.39393896825396,26.96072427849926
DE40,2007,86.2,160.20931898436186,14.265994513354201,8.957401984126983,21100.0,1.492790541125541,79.15974619047618,28.521230230880224
DE40,2008,85.8,159.97114591076877,14.143598084782774,9.127631349206348,21900.0,1.8569477272727273,78.72264214285715,27.0416953102453
DE40,2009,85.4,160.62819969864756,14.41466772763992,9.1802623015873,21500.0,1.5046418506493506,79.10400857142858,28.91547864357863
DE40,2010,85.0,161.53086820625106,15.188611866929396,10.084393253968253,22600.0,1.6404769047619048,77.89319214285716,27.779988095238096
DE40,2011,83.3,162.97853242424236,15.735773540864859,10.147917063492065,23400.0,1.4780973809523805,78.25293170634919,27.88620678210678
DE40,2012,83.1,162.26264166666658,15.481149731341059,9.623328571428575,24000.0,1.5887584126984127,78.1651509920635,28.240222546897535
DE40,2013,83.1,162.63771535714278,14.88944295634921,9.723341666666666,24700.0,1.54,79.66892892857145,30.0
DE40,2014,82.7,162.73554249999995,16.447086135648295,9.143587554112557,26000.0,1.4607877380952383,80.92251634920635,27.7
DE40,2015,83.3,165.13688023809516,15.397796363240415,9.121460714285714,26400.0,1.67,81.98259452380952,27.7
DE40,2016,85.8,166.00217734126974,15.211516232211277,8.826633333333334,27100.0,1.7563875613275615,84.33877027777773,27.2
DE40,2017,86.1,167.9270421031745,15.13075357142857,8.732780952380955,28300.0,1.69,85.56110198412698,26.9
DE40,2018,86.4,168.9663764862914,15.036107539682543,8.246202380952383,29000.0,1.805687777777778,87.10382519841266,28.2
DE40,2019,86.7,167.7346420815295,15.360604761904765,8.785468253968254,30300.0,1.78,88.3531867063492,28.8
DE40,2020,86.7,169.58801934343427,14.958176190476197,7.982888095238094,29900.0,1.7851993253968255,89.64127285714285,29.2
DE40,2021,87.1,158.39853862914853,15.6,8.913011904761907,31800.0,1.75,91.10740890692638,31.3
DE40,2022,87.6,156.08775041486285,13.4,7.017976190476191,35100.0,1.6632624603174608,91.71100646825394,29.6
DE40,2023,87.9,156.34397243867235,14.8,7.4984904761904785,38200.0,2.0711969047619045,92.4860757936508,30.7
