nuts2_code,year,employment_rate,rd_expenditure_pct_gdp,unemployment_rate,tertiary_education_pct,youth_unemployment_rate,population_density,long_term_unemployment_share,female_employment_rate
CY00,2001,74.1,0.24,3.9749999999999996,26.8,8.325,75.8,0.875,62.2
CY00,2002,75.1,0.28,3.275,29.1,8.125,76.7,0.7666666666666666,64.6
CY00,2003,75.4,0.32,4.2,29.5,9.65,77.7,1.0,65.7
CY00,2004,75.7,0.34,4.4,29.4,8.875,78.7,1.225,65.2
CY00,2005,74.4,0.37,5.325,28.8,13.925,79.8,1.275,63.8
CY00,2006,75.8,0.38,4.575,30.5,9.925,81.2,0.9,65.9
CY00,2007,76.8,0.4,4.0,33.1,10.55,82.9,0.75,67.7
CY00,2008,76.5,0.39,3.8000000000000003,34.5,9.15,85.4,0.5,68.2
CY00,2009,75.3,0.44,5.45,34.1,13.45,87.7,0.55,68.3
CY00,2010,75.0,0.44,6.375,35.7,16.2,90.0,1.3,68.8
CY00,2011,73.4,0.45,7.8500000000000005,37.7,21.424999999999997,92.3,1.6,67.7
CY00,2012,70.2,0.44,12.075,39.3,28.35,93.8,3.7,64.8
CY00,2013,67.2,0.48,16.4,39.3,40.175,93.5,6.45,62.2
CY00,2014,67.6,0.51,16.65,40.3,35.55,92.5,8.15,63.9
CY00,2015,67.9,0.48,15.55,40.5,35.8,92.0,7.325,64.0
CY00,2016,68.7,0.52,13.45,41.9,28.375,92.4,6.175,64.1
CY00,2017,70.8,0.54,11.6,42.5,26.75,93.3,4.75,66.2
CY00,2018,73.9,0.61,8.65,44.1,21.625,94.4,2.85,68.9
CY00,2019,75.8,0.7,7.225,44.6,17.6,95.7,2.175,70.7
CY00,2020,75.2,0.83,7.625,45.0,17.175,95.7,2.2,69.5
CY00,2021,76.3,0.83,7.375,47.0,16.85,96.8,2.55,70.8
CY00,2022,78.6,0.7,6.5,48.0,18.8,99.1,2.2,73.4
CY00,2023,79.5,0.68,6.0,50.7,17.85,104.0,1.875,75.2
CZ01,1991,,,,,,2503.0,,
CZ01,1992,,,,,,2507.6,,
CZ01,1993,,,,,,2509.0,,
CZ01,1994,,,,,,2506.3,,
CZ01,1995,,,,,,2498.2,,
CZ01,1996,,,,,,2487.1,,
CZ01,1997,,,,,,2476.9,,
CZ01,1998,,,,,,2464.2,,
CZ01,1999,79.6,,5.625,,12.566666666666665,2453.2,2.466666666666667,74.0
CZ01,2000,77.7,,5.075,25.5,18.866666666666667,2428.9,1.825,71.4
CZ01,2001,78.1,1.7,5.225,25.8,8.85,2399.9,2.525,72.4
CZ01,2002,78.0,1.57,6.725,27.1,8.899999999999999,2386.5,2.35,70.9
CZ01,2003,77.0,1.71,7.050000000000001,26.2,22.566666666666666,2387.3,4.166666666666667,69.9
CZ01,2004,75.9,1.74,6.725,26.6,22.3,2391.3,4.1000000000000005,68.5
CZ01,2005,76.9,1.91,5.925,27.1,9.1,2403.3,3.8333333333333335,69.1
CZ01,2006,77.2,2.06,5.075,27.5,7.7,2416.3,3.2000000000000006,70.2
CZ01,2007,76.9,2.23,4.075,27.7,6.3,2441.2,1.875,69.4
CZ01,2008,76.6,2.01,3.725,30.8,4.5,2482.8,1.625,68.4
CZ01,2009,76.5,2.01,5.425,30.3,12.350000000000001,2516.5,2.966666666666667,68.4
CZ01,2010,76.0,1.93,6.65,34.7,12.799999999999999,2536.0,2.3249999999999997,66.8
CZ01,2011,75.9,2.16,6.125,37.5,14.233333333333333,2550.2,1.75,66.9
CZ01,2012,76.9,2.31,5.7749999999999995,37.5,14.45,2563.5,2.575,68.0
CZ01,2013,77.8,2.4,5.35,38.4,10.25,2564.9,2.925,69.3
CZ01,2014,78.7,2.58,3.575,40.3,13.225,2577.6,0.7999999999999999,70.8
CZ01,2015,78.1,2.68,4.75,40.5,17.633333333333333,2604.7,1.275,69.5
CZ01,2016,80.1,2.15,3.9000000000000004,43.3,13.166666666666666,2626.8,0.7666666666666666,72.3
CZ01,2017,82.4,2.35,3.15,45.6,4.3,2654.7,1.7249999999999999,74.0
CZ01,2018,83.7,2.49,2.15,46.4,5.4,2683.7,0.26666666666666666,75.7
CZ01,2019,83.7,2.54,2.35,45.5,14.05,2714.3,1.1,76.0
CZ01,2020,82.1,2.79,2.5,45.9,5.3,2714.3,0.26666666666666666,75.0
CZ01,2021,82.4,2.83,4.225,49.8,13.233333333333334,2741.6,0.39999999999999997,74.9
CZ01,2022,84.4,,1.6000000000000003,51.5,5.35,2714.2,0.26666666666666666,77.8
CZ01,2023,84.8,,3.975,53.2,10.575,2826.9,0.4,78.7
CZ02,1992,,,,,,102.8,,
CZ02,1993,,,,,,102.6,,
CZ02,1994,,,,,,102.6,,
CZ02,1995,,,,,,102.5,,
CZ02,1996,,,,,,102.3,,
CZ02,1997,,,,,,102.3,,
CZ02,1998,,,,,,102.4,,
CZ02,1999,72.4,,10.450000000000001,,20.099999999999998,102.7,4.433333333333333,61.6
CZ02,2000,71.8,,8.45,8.1,16.2,103.3,5.866666666666667,61.2
CZ02,2001,72.4,2.58,8.733333333333333,8.9,14.766666666666666,103.9,4.3,62.6
CZ02,2002,74.5,2.57,6.0,8.5,8.2,104.2,3.466666666666667,63.3
CZ02,2003,74.2,2.29,6.35,9.1,12.933333333333332,104.7,4.033333333333333,63.9
CZ02,2004,72.6,2.18,9.366666666666667,9.9,16.766666666666666,105.5,4.0,61.5
CZ02,2005,72.8,1.36,8.633333333333333,10.5,13.733333333333334,106.5,4.833333333333333,62.7
CZ02,2006,73.5,1.42,7.233333333333333,10.7,12.333333333333334,107.9,4.233333333333333,63.4
CZ02,2007,74.0,1.49,4.775,11.0,10.066666666666668,110.0,3.1333333333333333,63.9
CZ02,2008,74.6,1.27,3.9,12.7,8.666666666666666,112.5,2.2,64.3
CZ02,2009,73.4,1.34,6.975,13.8,21.666666666666668,114.6,2.8333333333333335,63.3
CZ02,2010,72.8,1.43,6.525,15.3,23.166666666666668,116.2,3.266666666666667,62.5
CZ02,2011,73.2,1.43,7.3500000000000005,16.9,25.866666666666664,117.7,3.966666666666667,63.5
CZ02,2012,74.4,1.47,7.175000000000001,18.6,15.600000000000001,119.0,3.325,65.9
CZ02,2013,74.8,2.15,7.824999999999999,19.9,20.333333333333332,120.0,3.65,66.0
CZ02,2014,75.4,2.04,7.824999999999999,21.7,15.033333333333333,121.1,5.033333333333334,66.1
CZ02,2015,77.4,1.93,5.8,21.6,22.425,122.3,2.8333333333333335,68.2
CZ02,2016,78.0,2.03,5.775,21.4,14.433333333333332,124.4,3.3000000000000003,69.5
CZ02,2017,80.2,2.43,4.25,21.9,13.433333333333332,125.6,2.1666666666666665,71.7
CZ02,2018,81.6,2.66,3.475,23.6,9.733333333333333,127.0,1.9666666666666666,74.4
CZ02,2019,82.7,2.44,2.475,23.2,3.35,128.5,1.2666666666666666,75.7
CZ02,2020,82.3,2.27,2.5,24.2,7.45,128.5,0.9,74.0
CZ02,2021,81.9,2.28,4.2,25.6,12.966666666666669,129.8,1.8666666666666665,73.7
CZ02,2022,83.5,,2.175,24.9,3.0,131.8,0.2,75.5
CZ02,2023,82.7,,2.95,25.1,3.15,135.1,1.5,73.6
CZ03,1992,,,,,,69.2,,
CZ03,1993,,,,,,69.3,,
CZ03,1994,,,,,,69.3,,
CZ03,1995,,,,,,69.3,,
CZ03,1996,,,,,,69.2,,
CZ03,1997,,,,,,69.2,,
CZ03,1998,,,,,,69.1,,
CZ03,1999,73.3,,7.525,,17.233333333333334,69.0,4.033333333333333,63.5
CZ03,2000,73.8,,7.175,9.3,14.6,69.0,4.5,64.0
CZ03,2001,74.3,0.53,6.975,10.0,13.200000000000001,68.8,5.133333333333333,64.9
CZ03,2002,74.1,0.59,6.35,10.7,12.833333333333334,68.8,4.3999999999999995,65.1
CZ03,2003,73.3,0.59,7.125,10.5,19.233333333333334,68.8,4.6000000000000005,64.3
CZ03,2004,72.6,0.61,7.975,11.2,18.066666666666666,68.8,4.833333333333333,63.0
CZ03,2005,74.0,0.79,7.225,10.8,19.133333333333336,68.9,4.125,64.3
CZ03,2006,73.5,0.82,7.6,11.7,18.533333333333335,69.1,3.875,63.9
CZ03,2007,74.3,0.81,5.225,12.7,10.933333333333332,69.5,3.466666666666667,64.6
CZ03,2008,74.9,0.95,4.775,12.7,11.4,70.1,2.1333333333333333,65.6
CZ03,2009,72.7,0.93,6.625,14.1,19.46666666666667,70.6,2.1,63.0
CZ03,2010,71.9,1.11,7.375,14.0,19.2,70.7,2.95,62.3
CZ03,2011,73.0,1.32,7.949999999999999,15.1,22.566666666666663,70.8,3.4,63.6
CZ03,2012,73.1,1.57,8.5,17.0,23.0,70.8,4.074999999999999,63.6
CZ03,2013,73.8,1.61,8.625,18.0,23.125,70.9,4.675,64.6
CZ03,2014,74.8,1.67,8.0,17.6,18.5,71.0,3.375,65.4
CZ03,2015,76.5,1.6,6.175,18.7,10.566666666666668,71.1,3.375,67.5
CZ03,2016,77.6,1.34,5.8,19.1,12.700000000000001,70.9,3.5,69.0
CZ03,2017,79.3,1.3,3.3,20.0,5.4,71.1,1.2333333333333334,71.0
CZ03,2018,80.3,1.48,2.625,20.1,3.8,71.4,0.9666666666666667,71.9
CZ03,2019,80.6,1.58,3.4,20.3,8.066666666666666,71.8,1.5666666666666667,71.8
CZ03,2020,80.0,1.48,3.175,19.8,4.300000000000001,71.8,0.775,71.9
CZ03,2021,81.2,1.57,4.05,21.6,8.2,72.0,1.6333333333333335,73.6
CZ03,2022,82.3,,3.325,21.7,7.366666666666667,72.2,1.2,74.7
CZ03,2023,82.2,,3.125,24.1,8.0,73.7,1.9666666666666666,73.9
CZ04,1992,,,,,,133.1,,
CZ04,1993,,,,,,133.2,,
CZ04,1994,,,,,,133.3,,
CZ04,1995,,,,,,133.3,,
CZ04,1996,,,,,,133.3,,
CZ04,1997,,,,,,133.3,,
CZ04,1998,,,,,,133.4,,
CZ04,1999,67.2,,13.95,,31.96666666666667,133.4,8.466666666666667,57.9
CZ04,2000,65.9,,16.2,7.4,37.266666666666666,133.1,12.633333333333333,56.4
CZ04,2001,68.4,0.25,12.524999999999999,7.0,29.099999999999998,132.5,10.166666666666666,58.5
CZ04,2002,68.3,0.22,13.825000000000001,7.2,36.1,132.3,11.466666666666667,58.9
CZ04,2003,66.7,0.28,13.15,6.5,32.666666666666664,132.3,9.866666666666667,56.7
CZ04,2004,68.2,0.22,18.166666666666668,6.8,40.333333333333336,132.3,12.799999999999999,60.4
CZ04,2005,67.1,0.23,16.275,7.5,36.43333333333333,132.3,11.35,57.9
CZ04,2006,67.4,0.22,15.875,8.0,37.43333333333333,132.2,10.725,56.7
CZ04,2007,67.8,0.23,12.425,7.3,27.933333333333337,132.8,11.200000000000001,57.0
CZ04,2008,68.4,0.26,14.333333333333334,6.8,26.3,133.6,9.833333333333334,57.1
CZ04,2009,66.8,0.23,13.2,8.4,31.900000000000002,133.8,7.366666666666667,55.5
CZ04,2010,66.9,0.26,13.5,9.0,34.1,133.7,10.9,56.4
CZ04,2011,67.9,0.3,11.975000000000001,9.9,32.36666666666667,133.5,9.666666666666666,58.3
CZ04,2012,66.8,0.41,14.725,11.9,33.675,133.3,8.8,56.4
CZ04,2013,69.2,0.37,12.55,12.5,31.7,133.0,9.233333333333333,59.2
CZ04,2014,70.2,0.41,11.4,14.3,25.525,132.7,6.9,60.5
CZ04,2015,71.1,0.36,10.6,13.4,23.266666666666666,132.4,8.566666666666666,62.3
CZ04,2016,74.2,0.29,8.7,14.2,14.333333333333334,132.1,5.866666666666667,66.6
CZ04,2017,76.1,0.3,5.55,14.3,12.800000000000002,131.9,3.5,68.3
CZ04,2018,76.9,0.34,5.1499999999999995,13.9,14.9,131.7,2.0,69.1
CZ04,2019,77.6,0.4,4.225,15.2,9.066666666666666,131.7,2.1666666666666665,69.4
CZ04,2020,77.2,0.41,5.075,13.7,13.033333333333333,131.7,2.1333333333333333,68.0
CZ04,2021,77.5,0.38,6.05,15.1,13.066666666666668,131.3,2.8333333333333335,68.5
CZ04,2022,79.2,,5.425,15.6,12.4,129.1,2.033333333333333,71.6
CZ04,2023,80.3,,6.5,16.7,15.133333333333333,130.5,3.233333333333333,73.3
CZ05,1992,,,,,,121.5,,
CZ05,1993,,,,,,121.8,,
CZ05,1994,,,,,,121.9,,
CZ05,1995,,,,,,121.8,,
CZ05,1996,,,,,,121.7,,
CZ05,1997,,,,,,121.7,,
CZ05,1998,,,,,,121.6,,
CZ05,1999,72.2,,9.299999999999999,,20.75,121.5,3.7,63.1
CZ05,2000,72.6,,8.35,9.4,21.666666666666668,121.4,3.875,63.7
CZ05,2001,72.8,0.72,6.925,9.2,22.2,121.2,4.533333333333333,63.3
CZ05,2002,73.2,0.72,6.525,9.4,15.333333333333334,120.9,3.9666666666666663,63.4
CZ05,2003,72.4,0.83,8.475,10.0,22.866666666666664,120.8,5.233333333333333,62.3
CZ05,2004,71.2,0.92,9.175,9.4,28.566666666666666,120.6,5.8999999999999995,62.7
CZ05,2005,71.7,0.93,7.4,10.7,24.099999999999998,120.7,3.85,61.5
CZ05,2006,71.9,1.03,8.775,11.6,19.566666666666666,121.0,4.85,62.6
CZ05,2007,72.1,1.01,7.225,11.0,15.9,121.6,4.8,62.3
CZ05,2008,71.9,1.01,6.825,11.7,15.966666666666667,122.3,4.466666666666667,62.1
CZ05,2009,69.6,1.06,10.4,12.8,21.866666666666664,122.8,3.8333333333333335,59.9
CZ05,2010,70.0,1.11,10.45,13.5,26.475,123.0,5.15,60.0
CZ05,2011,70.5,1.28,9.85,14.8,24.375,123.1,5.0,61.4
CZ05,2012,70.7,1.57,13.15,15.0,31.400000000000002,123.1,7.1,62.0
CZ05,2013,71.6,1.46,12.05,16.8,23.425,123.0,5.775,63.1
CZ05,2014,73.3,1.48,8.925,17.9,19.55,122.9,5.233333333333333,64.2
CZ05,2015,75.2,1.34,8.575000000000001,18.2,16.975,123.0,4.35,66.7
CZ05,2016,77.2,1.26,7.175,18.9,21.833333333333332,123.1,3.125,69.4
CZ05,2017,78.4,1.3,4.625,20.3,11.875,123.2,1.75,69.9
CZ05,2018,79.4,1.44,3.5250000000000004,20.6,8.733333333333333,123.4,1.4333333333333333,71.7
CZ05,2019,80.2,1.45,3.3249999999999997,20.1,6.35,123.7,1.2333333333333334,72.5
CZ05,2020,79.8,1.42,4.525,20.5,9.766666666666667,123.7,1.2333333333333334,71.5
CZ05,2021,80.0,1.38,4.525,20.9,12.299999999999999,123.8,1.625,72.5
CZ05,2022,80.9,,3.7750000000000004,22.9,10.2,123.6,1.9333333333333333,73.3
CZ05,2023,81.3,,4.3,21.2,11.166666666666666,125.3,1.8666666666666665,74.2
CZ06,1992,,,,,,121.0,,
CZ06,1993,,,,,,121.1,,
CZ06,1994,,,,,,121.2,,
CZ06,1995,,,,,,121.2,,
CZ06,1996,,,,,,121.1,,
CZ06,1997,,,,,,121.0,,
CZ06,1998,,,,,,121.0,,
CZ06,1999,71.5,,13.36,,21.366666666666664,120.9,3.1,62.0
CZ06,2000,72.1,,9.0,12.3,22.2,120.4,6.3,62.5
CZ06,2001,71.3,0.91,10.275,12.2,27.099999999999998,119.9,8.433333333333332,62.8
CZ06,2002,71.1,0.94,8.6,12.9,28.866666666666664,119.6,6.3,61.5
CZ06,2003,70.5,0.97,7.8,13.2,27.3,119.5,4.4,61.5
CZ06,2004,69.6,1.04,10.225,13.6,29.0,119.6,5.725,60.3
CZ06,2005,70.1,1.18,10.725,14.3,31.466666666666665,119.7,6.35,60.5
CZ06,2006,70.3,1.21,9.225,14.5,26.266666666666666,119.9,5.675,60.7
CZ06,2007,71.9,1.28,7.3500000000000005,15.3,15.766666666666667,120.4,4.45,62.2
CZ06,2008,71.8,1.35,6.15,15.4,12.233333333333334,121.1,3.425,61.5
CZ06,2009,70.4,1.56,8.475,16.9,18.833333333333332,121.7,3.25,61.0
CZ06,2010,70.5,1.64,10.175,17.6,20.466666666666665,122.0,4.95,62.1
CZ06,2011,70.2,2.05,9.775,19.2,23.3,122.3,4.775,60.8
CZ06,2012,70.9,2.62,10.775,20.8,25.424999999999997,122.4,4.575,61.5
CZ06,2013,73.1,2.83,9.35,22.6,23.525,122.5,4.35,64.3
CZ06,2014,73.8,2.94,8.924999999999999,23.3,15.975,122.6,4.8,64.8
CZ06,2015,75.0,2.88,7.725,24.3,17.65,122.8,4.6,67.4
CZ06,2016,76.8,2.39,6.1,25.6,13.633333333333333,123.0,2.7,68.4
CZ06,2017,78.1,2.32,4.825,25.5,7.5,123.3,1.725,70.4
CZ06,2018,79.4,2.33,4.425,25.8,9.933333333333334,123.6,1.6749999999999998,71.3
CZ06,2019,80.1,2.45,3.8249999999999997,26.0,9.6,124.0,1.15,72.3
CZ06,2020,80.1,2.57,3.775,27.7,9.566666666666666,124.0,1.8333333333333333,72.1
CZ06,2021,80.0,2.52,3.7,27.7,7.75,124.3,1.175,71.4
CZ06,2022,81.3,,3.35,27.2,11.466666666666667,124.8,1.0666666666666667,73.1
CZ06,2023,82.1,,4.575,28.2,13.6,126.8,1.225,74.9
CZ07,1992,,,,,,139.9,,
CZ07,1993,,,,,,139.7,,
CZ07,1994,,,,,,139.9,,
CZ07,1995,,,,,,139.4,,
CZ07,1996,,,,,,138.4,,
CZ07,1997,,,,,,138.2,,
CZ07,1998,,,,,,138.0,,
CZ07,1999,70.8,,10.05,,25.933333333333334,137.9,4.8999999999999995,60.3
CZ07,2000,68.9,,12.1,10.0,28.866666666666664,137.7,8.033333333333333,58.2
CZ07,2001,68.5,0.57,10.55,10.3,25.96666666666667,137.5,7.866666666666667,58.3
CZ07,2002,69.2,0.84,9.55,9.5,25.333333333333332,137.2,5.35,59.6
CZ07,2003,70.1,0.68,8.975,10.1,27.433333333333334,136.7,6.533333333333334,61.1
CZ07,2004,67.8,0.64,11.95,11.0,37.800000000000004,136.4,9.3,58.3
CZ07,2005,68.0,0.98,12.3,12.4,30.375,134.6,7.15,57.8
CZ07,2006,70.3,0.95,10.475,12.2,15.4,134.5,6.15,60.3
CZ07,2007,71.5,0.93,7.775,12.6,8.5,134.7,6.333333333333333,61.9
CZ07,2008,71.6,0.83,6.9,13.0,18.766666666666666,134.8,4.6000000000000005,62.1
CZ07,2009,70.0,0.88,10.175,12.8,22.775,134.9,4.45,60.8
CZ07,2010,67.7,0.93,12.8,13.6,30.15,134.8,5.5,58.2
CZ07,2011,69.0,1.13,11.75,15.7,33.06666666666667,134.7,5.55,60.5
CZ07,2012,70.6,1.56,10.850000000000001,15.9,33.06666666666667,134.5,7.633333333333334,61.8
CZ07,2013,70.6,1.39,11.9,16.2,34.86666666666667,134.2,9.066666666666666,62.0
CZ07,2014,71.6,1.51,10.65,18.7,25.53333333333333,134.0,5.6000000000000005,62.9
CZ07,2015,73.9,1.29,9.05,20.1,19.7,133.8,5.075,65.3
CZ07,2016,75.4,1.23,6.3,19.1,14.666666666666666,133.6,4.066666666666667,66.9
CZ07,2017,77.3,1.41,5.175,19.7,17.233333333333334,133.4,1.9666666666666668,69.5
CZ07,2018,79.4,1.55,3.725,19.5,5.199999999999999,133.3,1.5666666666666664,71.7
CZ07,2019,79.1,1.6,4.625,20.0,12.466666666666667,133.2,1.9000000000000001,70.7
CZ07,2020,78.3,1.5,4.25,22.3,11.766666666666666,133.2,1.5666666666666667,70.6
CZ07,2021,78.8,1.58,4.525,24.5,11.933333333333332,132.9,1.7666666666666666,70.9
CZ07,2022,80.1,,6.05,24.0,13.566666666666668,132.0,3.8333333333333335,71.9
CZ07,2023,81.1,,4.925,22.3,14.333333333333334,133.0,2.6333333333333333,73.8
CZ08,1992,,,,,,231.7,,
CZ08,1993,,,,,,233.0,,
CZ08,1994,,,,,,233.2,,
CZ08,1995,,,,,,234.0,,
CZ08,1996,,,,,,236.7,,
CZ08,1997,,,,,,236.4,,
CZ08,1998,,,,,,236.2,,
CZ08,1999,65.6,,13.899999999999999,,40.425,235.7,9.133333333333333,56.7
CZ08,2000,64.3,,16.75,9.8,38.275,234.0,9.975,56.4
CZ08,2001,63.6,0.71,19.025,10.2,38.825,232.1,12.275,54.5
CZ08,2002,65.5,0.56,14.8,9.7,39.26666666666667,231.3,9.25,57.1
CZ08,2003,63.9,0.92,17.175,10.0,44.06666666666666,231.4,11.025,54.8
CZ08,2004,63.3,0.74,17.875,9.9,40.666666666666664,230.8,12.3,55.3
CZ08,2005,65.1,0.66,18.375,10.6,38.325,234.8,12.35,56.8
CZ08,2006,65.4,0.67,15.825,11.4,35.725,234.2,10.9,56.8
CZ08,2007,67.2,0.73,11.575,11.7,21.333333333333332,234.0,7.6,57.3
CZ08,2008,69.1,0.67,11.3,11.9,22.53333333333333,233.9,9.700000000000001,59.0
CZ08,2009,67.8,0.81,13.575,14.1,33.5,233.6,7.6000000000000005,59.4
CZ08,2010,66.7,0.81,14.174999999999999,15.4,28.25,232.8,7.175,57.8
CZ08,2011,67.3,1.24,13.525,15.4,28.366666666666664,232.0,7.2,58.6
CZ08,2012,68.2,1.14,14.925,16.2,33.199999999999996,231.3,7.725,60.4
CZ08,2013,68.7,1.15,14.450000000000001,17.6,28.375,230.5,7.975,61.0
CZ08,2014,69.9,1.24,12.55,16.7,25.866666666666664,229.6,7.300000000000001,62.1
CZ08,2015,70.7,1.19,13.975,18.8,24.03333333333333,228.9,8.55,63.2
CZ08,2016,73.8,1.14,12.4,19.8,19.233333333333334,228.0,7.5,66.2
CZ08,2017,76.2,1.05,8.200000000000001,21.6,16.566666666666666,227.3,4.575,68.8
CZ08,2018,77.8,1.12,6.325,21.1,13.133333333333333,226.7,2.4,71.2
CZ08,2019,77.7,1.09,6.475,20.3,10.166666666666666,226.2,3.466666666666667,72.1
CZ08,2020,76.9,1.22,7.0249999999999995,21.1,15.866666666666667,226.2,3.633333333333333,70.8
CZ08,2021,76.8,1.16,7.775,22.5,14.733333333333334,225.2,3.05,70.5
CZ08,2022,78.5,,7.675000000000001,22.4,12.866666666666667,222.8,3.466666666666667,71.3
CZ08,2023,78.5,,6.875,22.0,15.666666666666666,223.8,4.633333333333334,72.8
DE11,1997,,,,,,368.0,,
DE11,1998,,,,,,368.8,,
DE11,1999,73.1,,5.82,,5.2,370.1,2.45,64.3
DE11,2000,73.7,,4.7,25.8,6.0,371.9,2.433333333333333,64.6
DE11,2001,74.0,,4.04,24.9,4.6,374.1,1.8666666666666665,65.5
DE11,2002,74.3,,4.45,23.8,6.5,376.5,1.9333333333333336,66.3
DE11,2003,73.9,4.27,6.62,24.7,7.966666666666666,377.9,3.033333333333333,66.3
DE11,2004,73.9,,7.2,26.1,9.0,378.8,3.475,66.9
DE11,2005,74.0,4.93,7.575,26.5,10.799999999999999,379.4,3.4749999999999996,65.9
DE11,2006,75.7,,7.025,26.6,9.566666666666666,379.5,3.475,68.3
DE11,2007,77.1,5.27,5.5249999999999995,26.3,7.699999999999999,379.5,2.7,69.9
DE11,2008,78.4,,4.8,28.3,7.0,379.5,2.566666666666667,71.2
DE11,2009,77.9,5.89,6.05,30.3,9.733333333333333,379.2,2.6333333333333333,71.7
DE11,2010,77.9,,5.625,30.3,7.266666666666666,379.0,2.9,71.4
DE11,2011,79.7,6.06,4.15,30.8,6.366666666666667,371.1,2.1,73.4
DE11,2012,80.1,,4.025,31.8,6.8999999999999995,372.8,1.7666666666666666,73.9
DE11,2013,80.4,5.89,4.175,32.5,6.2,375.1,1.8,74.8
DE11,2014,81.2,,3.525,30.8,4.766666666666667,378.0,1.5999999999999999,76.2
DE11,2015,81.7,6.13,4.025,32.4,7.3,382.6,1.5333333333333332,76.7
DE11,2016,82.1,,3.9,33.1,6.866666666666667,387.1,1.4333333333333333,77.0
DE11,2017,82.4,7.47,3.525,32.6,6.25,389.8,1.3333333333333333,77.4
DE11,2018,83.4,,2.825,32.7,5.6,392.0,1.2333333333333334,78.2
DE11,2019,83.6,7.4,2.8,34.3,6.1,393.3,0.5,78.7
DE11,2020,81.6,,4.666666666666667,34.7,,393.3,,76.8
DE11,2021,81.6,6.81,3.6750000000000003,35.2,5.8,393.7,0.9,76.7
DE11,2022,82.7,,3.025,35.9,5.6,396.1,0.8,77.9
DE11,2023,82.7,,3.3,37.1,5.4,393.8,0.6,78.3
DE12,1997,,,,,,384.3,,
DE12,1998,,,,,,384.9,,
DE12,1999,71.0,,7.18,,5.2,386.1,3.475,62.6
DE12,2000,70.4,,5.25,26.2,7.1,387.4,2.8000000000000003,62.1
DE12,2001,71.8,,4.4,25.8,4.1,389.2,2.4666666666666663,63.9
DE12,2002,71.7,,5.825,24.0,7.699999999999999,391.5,2.6333333333333333,64.6
DE12,2003,71.9,3.81,6.525,27.3,7.55,393.1,2.975,64.7
DE12,2004,71.6,,7.9799999999999995,25.6,9.033333333333333,393.9,3.45,64.1
DE12,2005,72.8,3.82,8.2,26.2,11.833333333333334,394.6,4.125,65.9
DE12,2006,73.6,,7.9,26.1,9.966666666666667,395.0,4.2,66.8
DE12,2007,76.1,3.6,6.05,26.4,9.0,395.5,3.15,69.1
DE12,2008,77.2,,5.45,27.3,7.3,396.0,2.8000000000000003,70.4
DE12,2009,75.9,4.0,6.324999999999999,29.3,10.200000000000001,396.1,2.8666666666666667,70.0
DE12,2010,76.6,,6.050000000000001,29.1,10.8,396.3,3.233333333333333,70.5
DE12,2011,77.9,4.13,5.05,30.6,8.0,385.5,2.733333333333334,71.7
DE12,2012,78.3,,4.725,31.1,8.7,387.2,2.066666666666667,72.5
DE12,2013,79.1,4.3,4.125,31.0,5.7,389.5,2.0333333333333337,73.8
DE12,2014,78.9,,3.95,29.9,4.8,392.1,1.6666666666666667,74.0
DE12,2015,79.4,4.55,3.875,31.2,7.1,396.4,2.0,74.7
DE12,2016,80.4,,3.8000000000000003,32.2,7.9,403.9,1.4666666666666668,75.8
DE12,2017,79.9,4.88,3.85,31.4,7.733333333333333,406.3,1.3666666666666665,74.9
DE12,2018,81.1,,3.525,31.2,8.4,408.2,0.9,76.6
DE12,2019,81.8,5.29,3.25,33.0,5.7,409.3,0.8500000000000001,77.4
DE12,2020,80.5,,3.5,34.5,,409.3,,74.9
DE12,2021,80.5,5.38,4.533333333333334,34.0,,409.5,1.1,75.4
DE12,2022,81.3,,3.966666666666667,35.9,,412.5,0.8,77.0
DE12,2023,82.7,,3.5,37.2,,413.7,,78.4
DE13,1997,,,,,,224.8,,
DE13,1998,,,,,,225.6,,
DE13,1999,71.3,,5.725,,6.7,226.6,2.8666666666666667,62.0
DE13,2000,73.0,,4.800000000000001,22.3,7.1,227.8,2.1999999999999997,65.1
DE13,2001,72.6,,3.925,22.7,,229.5,1.2,65.3
DE13,2002,73.3,,4.6,22.4,7.25,231.2,2.1999999999999997,65.7
DE13,2003,75.6,2.21,5.25,25.1,6.0,232.4,2.3666666666666667,69.0
DE13,2004,75.0,,6.875,26.4,11.566666666666668,233.2,3.8333333333333335,68.8
DE13,2005,75.5,2.49,6.875,24.4,10.533333333333333,233.8,3.3333333333333335,69.2
DE13,2006,76.7,,5.9,23.5,7.4,234.3,3.1,70.9
DE13,2007,79.0,2.5,4.9,25.3,6.199999999999999,234.6,2.2333333333333334,73.2
DE13,2008,79.5,,4.175,25.9,6.8,234.7,1.7,73.6
DE13,2009,79.8,2.68,4.875,27.2,7.5,234.7,1.8,74.9
DE13,2010,80.3,,4.45,26.8,5.4,234.9,1.9333333333333333,75.0
DE13,2011,81.7,2.75,3.9,27.9,4.8,229.4,1.5666666666666667,76.7
DE13,2012,81.9,,3.5666666666666664,28.8,4.8,230.5,0.9,77.0
DE13,2013,82.5,2.64,3.2750000000000004,29.7,4.7,231.7,0.8500000000000001,77.8
DE13,2014,82.2,,3.475,27.0,5.0,233.4,0.9,77.8
DE13,2015,82.3,2.63,3.0,27.7,4.7,236.0,0.7,77.9
